Date Day,Signup Link,Contact,Turbine Labs,Number of Records,Articles,Date,Keyword,Topic
6,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,1067,3/6/2020,,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,barcelona marathon,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,closed door,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,demand equality,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,need know,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,northern italy,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,premier league,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,prevent spread,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,toilet paper,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,4,3/7/2020,winter game,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,5,3/7/2020,fergie time,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,5,3/7/2020,grand princess,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,5,3/7/2020,live stream,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,5,3/7/2020,triple crown,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,6,3/7/2020,suspends flight,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,10,3/7/2020,cruise ship,WAY OF LIFE DISRUPTION
7,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,626,3/7/2020,,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,6,3/8/2020,bahrain gp,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,6,3/8/2020,bahrain grand,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,6,3/8/2020,holi celebration,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,6,3/8/2020,work home,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,7,3/8/2020,costa rica,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,8,3/8/2020,monday march,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,8,3/8/2020,virus fear,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,3/8/2020,craig definitely,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,3/8/2020,moral panic,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,9,3/8/2020,talking bout,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,10,3/8/2020,panic buying,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,12,3/8/2020,saudi arabia,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,3/8/2020,closed door,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,16,3/8/2020,cruise ship,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,22,3/8/2020,hong kong,WAY OF LIFE DISRUPTION
8,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,1494,3/8/2020,,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,11,3/9/2020,flight italy,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,12,3/9/2020,played closed,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,12,3/9/2020,suspends flight,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,3/9/2020,buy prevent,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,3/9/2020,cruise ship,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,3/9/2020,food customer,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,3/9/2020,foreign office,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,13,3/9/2020,supermarket limiting,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,3/9/2020,patrick day,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,14,3/9/2020,travel restriction,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,15,3/9/2020,saudi arabia,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,16,3/9/2020,cancel flight,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,16,3/9/2020,hong kong,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,20,3/9/2020,champion league,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,32,3/9/2020,closed door,WAY OF LIFE DISRUPTION
9,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,2086,3/9/2020,,WAY OF LIFE DISRUPTION
10,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,11,3/10/2020,cancel flight,WAY OF LIFE DISRUPTION
10,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,11,3/10/2020,europa league,WAY OF LIFE DISRUPTION
10,Sign up to receive Turbine Lab’s daily Covid-19 Executive Briefing,"For information about our methodology, please contact us",Learn more about Turbine Labs and the fight against Covid-19,1,11,3/10/2020,global healthcare,WAY OF LIFE DISRUPTION
