Death Count,Group,Number of Records,Record ID
4968000,Jews,1,4968
4969000,Jews,1,4969
4970000,Jews,1,4970
4971000,Jews,1,4971
4972000,Jews,1,4972
4973000,Jews,1,4973
4974000,Jews,1,4974
4975000,Jews,1,4975
4976000,Jews,1,4976
4977000,Jews,1,4977
4978000,Jews,1,4978
4979000,Jews,1,4979
4980000,Jews,1,4980
4981000,Jews,1,4981
4982000,Jews,1,4982
4983000,Jews,1,4983
4984000,Jews,1,4984
4985000,Jews,1,4985
4986000,Jews,1,4986
4987000,Jews,1,4987
4988000,Jews,1,4988
4989000,Jews,1,4989
4990000,Jews,1,4990
4991000,Jews,1,4991
4992000,Jews,1,4992
4993000,Jews,1,4993
4994000,Jews,1,4994
4995000,Jews,1,4995
4996000,Jews,1,4996
4997000,Jews,1,4997
4998000,Jews,1,4998
4999000,Jews,1,4999
5000000,Jews,1,5000
5001000,Jews,1,5001
5002000,Jews,1,5002
5003000,Jews,1,5003
5004000,Jews,1,5004
5005000,Jews,1,5005
5006000,Jews,1,5006
5007000,Jews,1,5007
5008000,Jews,1,5008
5009000,Jews,1,5009
5010000,Jews,1,5010
5011000,Jews,1,5011
5012000,Jews,1,5012
5013000,Jews,1,5013
5014000,Jews,1,5014
5015000,Jews,1,5015
5016000,Jews,1,5016
5017000,Jews,1,5017
5018000,Jews,1,5018
5019000,Jews,1,5019
5020000,Jews,1,5020
5021000,Jews,1,5021
5022000,Jews,1,5022
5023000,Jews,1,5023
5024000,Jews,1,5024
5025000,Jews,1,5025
5026000,Jews,1,5026
5027000,Jews,1,5027
5028000,Jews,1,5028
5029000,Jews,1,5029
5030000,Jews,1,5030
5031000,Jews,1,5031
5032000,Jews,1,5032
5033000,Jews,1,5033
5034000,Jews,1,5034
5035000,Jews,1,5035
5036000,Jews,1,5036
5037000,Jews,1,5037
5038000,Jews,1,5038
5039000,Jews,1,5039
5040000,Jews,1,5040
5041000,Jews,1,5041
5042000,Jews,1,5042
5043000,Jews,1,5043
5044000,Jews,1,5044
5045000,Jews,1,5045
5046000,Jews,1,5046
5047000,Jews,1,5047
5048000,Jews,1,5048
5049000,Jews,1,5049
5050000,Jews,1,5050
5051000,Jews,1,5051
5052000,Jews,1,5052
5053000,Jews,1,5053
5054000,Jews,1,5054
5055000,Jews,1,5055
5056000,Jews,1,5056
5057000,Jews,1,5057
5058000,Jews,1,5058
5059000,Jews,1,5059
5060000,Jews,1,5060
5061000,Jews,1,5061
5062000,Jews,1,5062
5063000,Jews,1,5063
5064000,Jews,1,5064
5065000,Jews,1,5065
5066000,Jews,1,5066
5067000,Jews,1,5067
5068000,Jews,1,5068
5069000,Jews,1,5069
5070000,Jews,1,5070
5071000,Jews,1,5071
5072000,Jews,1,5072
5073000,Jews,1,5073
5074000,Jews,1,5074
5075000,Jews,1,5075
5076000,Jews,1,5076
5077000,Jews,1,5077
5078000,Jews,1,5078
5079000,Jews,1,5079
5080000,Jews,1,5080
5081000,Jews,1,5081
5082000,Jews,1,5082
5083000,Jews,1,5083
5084000,Jews,1,5084
5085000,Jews,1,5085
5086000,Jews,1,5086
5087000,Jews,1,5087
5088000,Jews,1,5088
5089000,Jews,1,5089
5090000,Jews,1,5090
5091000,Jews,1,5091
5092000,Jews,1,5092
5093000,Jews,1,5093
5094000,Jews,1,5094
5095000,Jews,1,5095
5096000,Jews,1,5096
5097000,Jews,1,5097
5098000,Jews,1,5098
5099000,Jews,1,5099
5100000,Jews,1,5100
5101000,Jews,1,5101
5102000,Jews,1,5102
5103000,Jews,1,5103
5104000,Jews,1,5104
5105000,Jews,1,5105
5106000,Jews,1,5106
5107000,Jews,1,5107
5108000,Jews,1,5108
5109000,Jews,1,5109
5110000,Jews,1,5110
5111000,Jews,1,5111
5112000,Jews,1,5112
5113000,Jews,1,5113
5114000,Jews,1,5114
5115000,Jews,1,5115
5116000,Jews,1,5116
5117000,Jews,1,5117
5118000,Jews,1,5118
5119000,Jews,1,5119
5120000,Jews,1,5120
5121000,Jews,1,5121
5122000,Jews,1,5122
5123000,Jews,1,5123
5124000,Jews,1,5124
5125000,Jews,1,5125
5126000,Jews,1,5126
5127000,Jews,1,5127
5128000,Jews,1,5128
5129000,Jews,1,5129
5130000,Jews,1,5130
5131000,Jews,1,5131
5132000,Jews,1,5132
5133000,Jews,1,5133
5134000,Jews,1,5134
5135000,Jews,1,5135
5136000,Jews,1,5136
5137000,Jews,1,5137
5138000,Jews,1,5138
5139000,Jews,1,5139
5140000,Jews,1,5140
5141000,Jews,1,5141
5142000,Jews,1,5142
5143000,Jews,1,5143
5144000,Jews,1,5144
5145000,Jews,1,5145
5146000,Jews,1,5146
5147000,Jews,1,5147
5148000,Jews,1,5148
5149000,Jews,1,5149
5150000,Jews,1,5150
5151000,Jews,1,5151
5152000,Jews,1,5152
5153000,Jews,1,5153
5154000,Jews,1,5154
5155000,Jews,1,5155
5156000,Jews,1,5156
5157000,Jews,1,5157
5158000,Jews,1,5158
5159000,Jews,1,5159
5160000,Jews,1,5160
5161000,Jews,1,5161
5162000,Jews,1,5162
5163000,Jews,1,5163
5164000,Jews,1,5164
5165000,Jews,1,5165
5166000,Jews,1,5166
5167000,Jews,1,5167
5168000,Jews,1,5168
5169000,Jews,1,5169
5170000,Jews,1,5170
5171000,Jews,1,5171
5172000,Jews,1,5172
5173000,Jews,1,5173
5174000,Jews,1,5174
5175000,Jews,1,5175
5176000,Jews,1,5176
5177000,Jews,1,5177
5178000,Jews,1,5178
5179000,Jews,1,5179
5180000,Jews,1,5180
5181000,Jews,1,5181
5182000,Jews,1,5182
5183000,Jews,1,5183
5184000,Jews,1,5184
5185000,Jews,1,5185
5186000,Jews,1,5186
5187000,Jews,1,5187
5188000,Jews,1,5188
5189000,Jews,1,5189
5190000,Jews,1,5190
5191000,Jews,1,5191
5192000,Jews,1,5192
5193000,Jews,1,5193
5194000,Jews,1,5194
5195000,Jews,1,5195
5196000,Jews,1,5196
5197000,Jews,1,5197
5198000,Jews,1,5198
5199000,Jews,1,5199
5200000,Jews,1,5200
5201000,Jews,1,5201
5202000,Jews,1,5202
5203000,Jews,1,5203
5204000,Jews,1,5204
5205000,Jews,1,5205
5206000,Jews,1,5206
5207000,Jews,1,5207
5208000,Jews,1,5208
5209000,Jews,1,5209
5210000,Jews,1,5210
5211000,Jews,1,5211
5212000,Jews,1,5212
5213000,Jews,1,5213
5214000,Jews,1,5214
5215000,Jews,1,5215
5216000,Jews,1,5216
5217000,Jews,1,5217
5218000,Jews,1,5218
5219000,Jews,1,5219
5220000,Jews,1,5220
5221000,Jews,1,5221
5222000,Jews,1,5222
5223000,Jews,1,5223
5224000,Jews,1,5224
5225000,Jews,1,5225
5226000,Jews,1,5226
5227000,Jews,1,5227
5228000,Jews,1,5228
5229000,Jews,1,5229
5230000,Jews,1,5230
5231000,Jews,1,5231
5232000,Jews,1,5232
5233000,Jews,1,5233
5234000,Jews,1,5234
5235000,Jews,1,5235
5236000,Jews,1,5236
5237000,Jews,1,5237
5238000,Jews,1,5238
5239000,Jews,1,5239
5240000,Jews,1,5240
5241000,Jews,1,5241
5242000,Jews,1,5242
5243000,Jews,1,5243
5244000,Jews,1,5244
5245000,Jews,1,5245
5246000,Jews,1,5246
5247000,Jews,1,5247
5248000,Jews,1,5248
5249000,Jews,1,5249
5250000,Jews,1,5250
5251000,Jews,1,5251
5252000,Jews,1,5252
5253000,Jews,1,5253
5254000,Jews,1,5254
5255000,Jews,1,5255
5256000,Jews,1,5256
5257000,Jews,1,5257
5258000,Jews,1,5258
5259000,Jews,1,5259
5260000,Jews,1,5260
5261000,Jews,1,5261
5262000,Jews,1,5262
5263000,Jews,1,5263
5264000,Jews,1,5264
5265000,Jews,1,5265
5266000,Jews,1,5266
5267000,Jews,1,5267
5268000,Jews,1,5268
5269000,Jews,1,5269
5270000,Jews,1,5270
5271000,Jews,1,5271
5272000,Jews,1,5272
5273000,Jews,1,5273
5274000,Jews,1,5274
5275000,Jews,1,5275
5276000,Jews,1,5276
5277000,Jews,1,5277
5278000,Jews,1,5278
5279000,Jews,1,5279
5280000,Jews,1,5280
5281000,Jews,1,5281
5282000,Jews,1,5282
5283000,Jews,1,5283
5284000,Jews,1,5284
5285000,Jews,1,5285
5286000,Jews,1,5286
5287000,Jews,1,5287
5288000,Jews,1,5288
5289000,Jews,1,5289
5290000,Jews,1,5290
5291000,Jews,1,5291
5292000,Jews,1,5292
5293000,Jews,1,5293
5294000,Jews,1,5294
5295000,Jews,1,5295
5296000,Jews,1,5296
5297000,Jews,1,5297
5298000,Jews,1,5298
5299000,Jews,1,5299
5300000,Jews,1,5300
5301000,Jews,1,5301
5302000,Jews,1,5302
5303000,Jews,1,5303
5304000,Jews,1,5304
5305000,Jews,1,5305
5306000,Jews,1,5306
5307000,Jews,1,5307
5308000,Jews,1,5308
5309000,Jews,1,5309
5310000,Jews,1,5310
5311000,Jews,1,5311
5312000,Jews,1,5312
5313000,Jews,1,5313
5314000,Jews,1,5314
5315000,Jews,1,5315
5316000,Jews,1,5316
5317000,Jews,1,5317
5318000,Jews,1,5318
5319000,Jews,1,5319
5320000,Jews,1,5320
5321000,Jews,1,5321
5322000,Jews,1,5322
5323000,Jews,1,5323
5324000,Jews,1,5324
5325000,Jews,1,5325
5326000,Jews,1,5326
5327000,Jews,1,5327
5328000,Jews,1,5328
5329000,Jews,1,5329
5330000,Jews,1,5330
5331000,Jews,1,5331
5332000,Jews,1,5332
5333000,Jews,1,5333
5334000,Jews,1,5334
5335000,Jews,1,5335
5336000,Jews,1,5336
5337000,Jews,1,5337
5338000,Jews,1,5338
5339000,Jews,1,5339
5340000,Jews,1,5340
5341000,Jews,1,5341
5342000,Jews,1,5342
5343000,Jews,1,5343
5344000,Jews,1,5344
5345000,Jews,1,5345
5346000,Jews,1,5346
5347000,Jews,1,5347
5348000,Jews,1,5348
5349000,Jews,1,5349
5350000,Jews,1,5350
5351000,Jews,1,5351
5352000,Jews,1,5352
5353000,Jews,1,5353
5354000,Jews,1,5354
5355000,Jews,1,5355
5356000,Jews,1,5356
5357000,Jews,1,5357
5358000,Jews,1,5358
5359000,Jews,1,5359
5360000,Jews,1,5360
5361000,Jews,1,5361
5362000,Jews,1,5362
5363000,Jews,1,5363
5364000,Jews,1,5364
5365000,Jews,1,5365
5366000,Jews,1,5366
5367000,Jews,1,5367
5368000,Jews,1,5368
5369000,Jews,1,5369
5370000,Jews,1,5370
5371000,Jews,1,5371
5372000,Jews,1,5372
5373000,Jews,1,5373
5374000,Jews,1,5374
5375000,Jews,1,5375
5376000,Jews,1,5376
5377000,Jews,1,5377
5378000,Jews,1,5378
5379000,Jews,1,5379
5380000,Jews,1,5380
5381000,Jews,1,5381
5382000,Jews,1,5382
5383000,Jews,1,5383
5384000,Jews,1,5384
5385000,Jews,1,5385
5386000,Jews,1,5386
5387000,Jews,1,5387
5388000,Jews,1,5388
5389000,Jews,1,5389
5390000,Jews,1,5390
5391000,Jews,1,5391
5392000,Jews,1,5392
5393000,Jews,1,5393
5394000,Jews,1,5394
5395000,Jews,1,5395
5396000,Jews,1,5396
5397000,Jews,1,5397
5398000,Jews,1,5398
5399000,Jews,1,5399
5400000,Jews,1,5400
5401000,Jews,1,5401
5402000,Jews,1,5402
5403000,Jews,1,5403
5404000,Jews,1,5404
5405000,Jews,1,5405
5406000,Jews,1,5406
5407000,Jews,1,5407
5408000,Jews,1,5408
5409000,Jews,1,5409
5410000,Jews,1,5410
5411000,Jews,1,5411
5412000,Jews,1,5412
5413000,Jews,1,5413
5414000,Jews,1,5414
5415000,Jews,1,5415
5416000,Jews,1,5416
5417000,Jews,1,5417
5418000,Jews,1,5418
5419000,Jews,1,5419
5420000,Jews,1,5420
5421000,Jews,1,5421
5422000,Jews,1,5422
5423000,Jews,1,5423
5424000,Jews,1,5424
5425000,Jews,1,5425
5426000,Jews,1,5426
5427000,Jews,1,5427
5428000,Jews,1,5428
5429000,Jews,1,5429
5430000,Jews,1,5430
5431000,Jews,1,5431
5432000,Jews,1,5432
5433000,Jews,1,5433
5434000,Jews,1,5434
5435000,Jews,1,5435
5436000,Jews,1,5436
5437000,Jews,1,5437
5438000,Jews,1,5438
5439000,Jews,1,5439
5440000,Jews,1,5440
5441000,Jews,1,5441
5442000,Jews,1,5442
5443000,Jews,1,5443
5444000,Jews,1,5444
5445000,Jews,1,5445
5446000,Jews,1,5446
5447000,Jews,1,5447
5448000,Jews,1,5448
5449000,Jews,1,5449
5450000,Jews,1,5450
5451000,Jews,1,5451
5452000,Jews,1,5452
5453000,Jews,1,5453
5454000,Jews,1,5454
5455000,Jews,1,5455
5456000,Jews,1,5456
5457000,Jews,1,5457
5458000,Jews,1,5458
5459000,Jews,1,5459
5460000,Jews,1,5460
5461000,Jews,1,5461
5462000,Jews,1,5462
5463000,Jews,1,5463
5464000,Jews,1,5464
5465000,Jews,1,5465
5466000,Jews,1,5466
5467000,Jews,1,5467
5468000,Jews,1,5468
5469000,Jews,1,5469
5470000,Jews,1,5470
5471000,Jews,1,5471
5472000,Jews,1,5472
5473000,Jews,1,5473
5474000,Jews,1,5474
5475000,Jews,1,5475
5476000,Jews,1,5476
5477000,Jews,1,5477
5478000,Jews,1,5478
5479000,Jews,1,5479
5480000,Jews,1,5480
5481000,Jews,1,5481
5482000,Jews,1,5482
5483000,Jews,1,5483
5484000,Jews,1,5484
5485000,Jews,1,5485
5486000,Jews,1,5486
5487000,Jews,1,5487
5488000,Jews,1,5488
5489000,Jews,1,5489
5490000,Jews,1,5490
5491000,Jews,1,5491
5492000,Jews,1,5492
5493000,Jews,1,5493
5494000,Jews,1,5494
5495000,Jews,1,5495
5496000,Jews,1,5496
5497000,Jews,1,5497
5498000,Jews,1,5498
5499000,Jews,1,5499
5500000,Jews,1,5500
5501000,Jews,1,5501
5502000,Jews,1,5502
5503000,Jews,1,5503
5504000,Jews,1,5504
5505000,Jews,1,5505
5506000,Jews,1,5506
5507000,Jews,1,5507
5508000,Jews,1,5508
5509000,Jews,1,5509
5510000,Jews,1,5510
5511000,Jews,1,5511
5512000,Jews,1,5512
5513000,Jews,1,5513
5514000,Jews,1,5514
5515000,Jews,1,5515
5516000,Jews,1,5516
5517000,Jews,1,5517
5518000,Jews,1,5518
5519000,Jews,1,5519
5520000,Jews,1,5520
5521000,Jews,1,5521
5522000,Jews,1,5522
5523000,Jews,1,5523
5524000,Jews,1,5524
5525000,Jews,1,5525
5526000,Jews,1,5526
5527000,Jews,1,5527
5528000,Jews,1,5528
5529000,Jews,1,5529
5530000,Jews,1,5530
5531000,Jews,1,5531
5532000,Jews,1,5532
5533000,Jews,1,5533
5534000,Jews,1,5534
5535000,Jews,1,5535
5536000,Jews,1,5536
5537000,Jews,1,5537
5538000,Jews,1,5538
5539000,Jews,1,5539
5540000,Jews,1,5540
5541000,Jews,1,5541
5542000,Jews,1,5542
5543000,Jews,1,5543
5544000,Jews,1,5544
5545000,Jews,1,5545
5546000,Jews,1,5546
5547000,Jews,1,5547
5548000,Jews,1,5548
5549000,Jews,1,5549
5550000,Jews,1,5550
5551000,Jews,1,5551
5552000,Jews,1,5552
5553000,Jews,1,5553
5554000,Jews,1,5554
5555000,Jews,1,5555
5556000,Jews,1,5556
5557000,Jews,1,5557
5558000,Jews,1,5558
5559000,Jews,1,5559
5560000,Jews,1,5560
5561000,Jews,1,5561
5562000,Jews,1,5562
5563000,Jews,1,5563
5564000,Jews,1,5564
5565000,Jews,1,5565
5566000,Jews,1,5566
5567000,Jews,1,5567
5568000,Jews,1,5568
5569000,Jews,1,5569
5570000,Jews,1,5570
5571000,Jews,1,5571
5572000,Jews,1,5572
5573000,Jews,1,5573
5574000,Jews,1,5574
5575000,Jews,1,5575
5576000,Jews,1,5576
5577000,Jews,1,5577
5578000,Jews,1,5578
5579000,Jews,1,5579
5580000,Jews,1,5580
5581000,Jews,1,5581
5582000,Jews,1,5582
5583000,Jews,1,5583
5584000,Jews,1,5584
5585000,Jews,1,5585
5586000,Jews,1,5586
5587000,Jews,1,5587
5588000,Jews,1,5588
5589000,Jews,1,5589
5590000,Jews,1,5590
5591000,Jews,1,5591
5592000,Jews,1,5592
5593000,Jews,1,5593
5594000,Jews,1,5594
5595000,Jews,1,5595
5596000,Jews,1,5596
5597000,Jews,1,5597
5598000,Jews,1,5598
5599000,Jews,1,5599
5600000,Jews,1,5600
5601000,Jews,1,5601
5602000,Jews,1,5602
5603000,Jews,1,5603
5604000,Jews,1,5604
5605000,Jews,1,5605
5606000,Jews,1,5606
5607000,Jews,1,5607
5608000,Jews,1,5608
5609000,Jews,1,5609
5610000,Jews,1,5610
5611000,Jews,1,5611
5612000,Jews,1,5612
5613000,Jews,1,5613
5614000,Jews,1,5614
5615000,Jews,1,5615
5616000,Jews,1,5616
5617000,Jews,1,5617
5618000,Jews,1,5618
5619000,Jews,1,5619
5620000,Jews,1,5620
5621000,Jews,1,5621
5622000,Jews,1,5622
5623000,Jews,1,5623
5624000,Jews,1,5624
5625000,Jews,1,5625
5626000,Jews,1,5626
5627000,Jews,1,5627
5628000,Jews,1,5628
5629000,Jews,1,5629
5630000,Jews,1,5630
5631000,Jews,1,5631
5632000,Jews,1,5632
5633000,Jews,1,5633
5634000,Jews,1,5634
5635000,Jews,1,5635
5636000,Jews,1,5636
5637000,Jews,1,5637
5638000,Jews,1,5638
5639000,Jews,1,5639
5640000,Jews,1,5640
5641000,Jews,1,5641
5642000,Jews,1,5642
5643000,Jews,1,5643
5644000,Jews,1,5644
5645000,Jews,1,5645
5646000,Jews,1,5646
5647000,Jews,1,5647
5648000,Jews,1,5648
5649000,Jews,1,5649
5650000,Jews,1,5650
5651000,Jews,1,5651
5652000,Jews,1,5652
5653000,Jews,1,5653
5654000,Jews,1,5654
5655000,Jews,1,5655
5656000,Jews,1,5656
5657000,Jews,1,5657
5658000,Jews,1,5658
5659000,Jews,1,5659
5660000,Jews,1,5660
5661000,Jews,1,5661
5662000,Jews,1,5662
5663000,Jews,1,5663
5664000,Jews,1,5664
5665000,Jews,1,5665
5666000,Jews,1,5666
5667000,Jews,1,5667
5668000,Jews,1,5668
5669000,Jews,1,5669
5670000,Jews,1,5670
5671000,Jews,1,5671
5672000,Jews,1,5672
5673000,Jews,1,5673
5674000,Jews,1,5674
5675000,Jews,1,5675
5676000,Jews,1,5676
5677000,Jews,1,5677
5678000,Jews,1,5678
5679000,Jews,1,5679
5680000,Jews,1,5680
5681000,Jews,1,5681
5682000,Jews,1,5682
5683000,Jews,1,5683
5684000,Jews,1,5684
5685000,Jews,1,5685
5686000,Jews,1,5686
5687000,Jews,1,5687
5688000,Jews,1,5688
5689000,Jews,1,5689
5690000,Jews,1,5690
5691000,Jews,1,5691
5692000,Jews,1,5692
5693000,Jews,1,5693
5694000,Jews,1,5694
5695000,Jews,1,5695
5696000,Jews,1,5696
5697000,Jews,1,5697
5698000,Jews,1,5698
5699000,Jews,1,5699
5700000,Jews,1,5700
5701000,Jews,1,5701
5702000,Jews,1,5702
5703000,Jews,1,5703
5704000,Jews,1,5704
5705000,Jews,1,5705
5706000,Jews,1,5706
5707000,Jews,1,5707
5708000,Jews,1,5708
5709000,Jews,1,5709
5710000,Jews,1,5710
5711000,Jews,1,5711
5712000,Jews,1,5712
5713000,Jews,1,5713
5714000,Jews,1,5714
5715000,Jews,1,5715
5716000,Jews,1,5716
5717000,Jews,1,5717
5718000,Jews,1,5718
5719000,Jews,1,5719
5720000,Jews,1,5720
5721000,Jews,1,5721
5722000,Jews,1,5722
5723000,Jews,1,5723
5724000,Jews,1,5724
5725000,Jews,1,5725
5726000,Jews,1,5726
5727000,Jews,1,5727
5728000,Jews,1,5728
5729000,Jews,1,5729
5730000,Jews,1,5730
5731000,Jews,1,5731
5732000,Jews,1,5732
5733000,Jews,1,5733
5734000,Jews,1,5734
5735000,Jews,1,5735
5736000,Jews,1,5736
5737000,Jews,1,5737
5738000,Jews,1,5738
5739000,Jews,1,5739
5740000,Jews,1,5740
5741000,Jews,1,5741
5742000,Jews,1,5742
5743000,Jews,1,5743
5744000,Jews,1,5744
5745000,Jews,1,5745
5746000,Jews,1,5746
5747000,Jews,1,5747
5748000,Jews,1,5748
5749000,Jews,1,5749
5750000,Jews,1,5750
5751000,Jews,1,5751
5752000,Jews,1,5752
5753000,Jews,1,5753
5754000,Jews,1,5754
5755000,Jews,1,5755
5756000,Jews,1,5756
5757000,Jews,1,5757
5758000,Jews,1,5758
5759000,Jews,1,5759
5760000,Jews,1,5760
5761000,Jews,1,5761
5762000,Jews,1,5762
5763000,Jews,1,5763
5764000,Jews,1,5764
5765000,Jews,1,5765
5766000,Jews,1,5766
5767000,Jews,1,5767
5768000,Jews,1,5768
5769000,Jews,1,5769
5770000,Jews,1,5770
5771000,Jews,1,5771
5772000,Jews,1,5772
5773000,Jews,1,5773
5774000,Jews,1,5774
5775000,Jews,1,5775
5776000,Jews,1,5776
5777000,Jews,1,5777
5778000,Jews,1,5778
5779000,Jews,1,5779
5780000,Jews,1,5780
5781000,Jews,1,5781
5782000,Jews,1,5782
5783000,Jews,1,5783
5784000,Jews,1,5784
5785000,Jews,1,5785
5786000,Jews,1,5786
5787000,Jews,1,5787
5788000,Jews,1,5788
5789000,Jews,1,5789
5790000,Jews,1,5790
5791000,Jews,1,5791
5792000,Jews,1,5792
5793000,Jews,1,5793
5794000,Jews,1,5794
5795000,Jews,1,5795
5796000,Jews,1,5796
5797000,Jews,1,5797
5798000,Jews,1,5798
5799000,Jews,1,5799
5800000,Jews,1,5800
5801000,Jews,1,5801
5802000,Jews,1,5802
5803000,Jews,1,5803
5804000,Jews,1,5804
5805000,Jews,1,5805
5806000,Jews,1,5806
5807000,Jews,1,5807
5808000,Jews,1,5808
5809000,Jews,1,5809
5810000,Jews,1,5810
5811000,Jews,1,5811
5812000,Jews,1,5812
5813000,Jews,1,5813
5814000,Jews,1,5814
5815000,Jews,1,5815
5816000,Jews,1,5816
5817000,Jews,1,5817
5818000,Jews,1,5818
5819000,Jews,1,5819
5820000,Jews,1,5820
5821000,Jews,1,5821
5822000,Jews,1,5822
5823000,Jews,1,5823
5824000,Jews,1,5824
5825000,Jews,1,5825
5826000,Jews,1,5826
5827000,Jews,1,5827
5828000,Jews,1,5828
5829000,Jews,1,5829
5830000,Jews,1,5830
5831000,Jews,1,5831
5832000,Jews,1,5832
5833000,Jews,1,5833
5834000,Jews,1,5834
5835000,Jews,1,5835
5836000,Jews,1,5836
5837000,Jews,1,5837
5838000,Jews,1,5838
5839000,Jews,1,5839
5840000,Jews,1,5840
5841000,Jews,1,5841
5842000,Jews,1,5842
5843000,Jews,1,5843
5844000,Jews,1,5844
5845000,Jews,1,5845
5846000,Jews,1,5846
5847000,Jews,1,5847
5848000,Jews,1,5848
5849000,Jews,1,5849
5850000,Jews,1,5850
5851000,Jews,1,5851
5852000,Jews,1,5852
5853000,Jews,1,5853
5854000,Jews,1,5854
5855000,Jews,1,5855
5856000,Jews,1,5856
5857000,Jews,1,5857
5858000,Jews,1,5858
5859000,Jews,1,5859
5860000,Jews,1,5860
5861000,Jews,1,5861
5862000,Jews,1,5862
5863000,Jews,1,5863
5864000,Jews,1,5864
5865000,Jews,1,5865
5866000,Jews,1,5866
5867000,Jews,1,5867
5868000,Jews,1,5868
5869000,Jews,1,5869
5870000,Jews,1,5870
5871000,Jews,1,5871
5872000,Jews,1,5872
5873000,Jews,1,5873
5874000,Jews,1,5874
5875000,Jews,1,5875
5876000,Jews,1,5876
5877000,Jews,1,5877
5878000,Jews,1,5878
5879000,Jews,1,5879
5880000,Jews,1,5880
5881000,Jews,1,5881
5882000,Jews,1,5882
5883000,Jews,1,5883
5884000,Jews,1,5884
5885000,Jews,1,5885
5886000,Jews,1,5886
5887000,Jews,1,5887
5888000,Jews,1,5888
5889000,Jews,1,5889
5890000,Jews,1,5890
5891000,Jews,1,5891
5892000,Jews,1,5892
5893000,Jews,1,5893
5894000,Jews,1,5894
5895000,Jews,1,5895
5896000,Jews,1,5896
5897000,Jews,1,5897
5898000,Jews,1,5898
5899000,Jews,1,5899
5900000,Jews,1,5900
5901000,Jews,1,5901
5902000,Jews,1,5902
5903000,Jews,1,5903
5904000,Jews,1,5904
5905000,Jews,1,5905
5906000,Jews,1,5906
5907000,Jews,1,5907
5908000,Jews,1,5908
5909000,Jews,1,5909
5910000,Jews,1,5910
5911000,Jews,1,5911
5912000,Jews,1,5912
5913000,Jews,1,5913
5914000,Jews,1,5914
5915000,Jews,1,5915
5916000,Jews,1,5916
5917000,Jews,1,5917
5918000,Jews,1,5918
5919000,Jews,1,5919
5920000,Jews,1,5920
5921000,Jews,1,5921
5922000,Jews,1,5922
5923000,Jews,1,5923
5924000,Jews,1,5924
5925000,Jews,1,5925
5926000,Jews,1,5926
5927000,Jews,1,5927
5928000,Jews,1,5928
5929000,Jews,1,5929
5930000,Jews,1,5930
5931000,Jews,1,5931
5932000,Jews,1,5932
5933000,Jews,1,5933
5934000,Jews,1,5934
5935000,Jews,1,5935
5936000,Jews,1,5936
5937000,Jews,1,5937
5938000,Jews,1,5938
5939000,Jews,1,5939
5940000,Jews,1,5940
5941000,Jews,1,5941
5942000,Jews,1,5942
5943000,Jews,1,5943
5944000,Jews,1,5944
5945000,Jews,1,5945
5946000,Jews,1,5946
5947000,Jews,1,5947
5948000,Jews,1,5948
5949000,Jews,1,5949
5950000,Jews,1,5950
5951000,Jews,1,5951
5952000,Jews,1,5952
5953000,Jews,1,5953
5954000,Jews,1,5954
5955000,Jews,1,5955
5956000,Jews,1,5956
5957000,Jews,1,5957
5958000,Jews,1,5958
5959000,Jews,1,5959
5960000,Jews,1,5960
5961000,Jews,1,5961
5962000,Jews,1,5962
5963000,Jews,1,5963
5964000,Jews,1,5964
5965000,Jews,1,5965
5966000,Jews,1,5966
5967000,Jews,1,5967
5968000,Jews,1,5968
5969000,Jews,1,5969
5970000,Jews,1,5970
5971000,Jews,1,5971
5972000,Jews,1,5972
5973000,Jews,1,5973
5974000,Jews,1,5974
5975000,Jews,1,5975
5976000,Jews,1,5976
5977000,Jews,1,5977
5978000,Jews,1,5978
5979000,Jews,1,5979
5980000,Jews,1,5980
5981000,Jews,1,5981
5982000,Jews,1,5982
5983000,Jews,1,5983
5984000,Jews,1,5984
5985000,Jews,1,5985
5986000,Jews,1,5986
5987000,Jews,1,5987
5988000,Jews,1,5988
5989000,Jews,1,5989
5990000,Jews,1,5990
5991000,Jews,1,5991
5992000,Jews,1,5992
5993000,Jews,1,5993
5994000,Jews,1,5994
5995000,Jews,1,5995
5996000,Jews,1,5996
5997000,Jews,1,5997
5998000,Jews,1,5998
5999000,Jews,1,5999
6000000,Jews,1,6000
1000,People with disabilities living in institutions,1,16813
2000,People with disabilities living in institutions,1,16814
3000,People with disabilities living in institutions,1,16815
4000,People with disabilities living in institutions,1,16816
5000,People with disabilities living in institutions,1,16817
6000,People with disabilities living in institutions,1,16818
7000,People with disabilities living in institutions,1,16819
8000,People with disabilities living in institutions,1,16820
9000,People with disabilities living in institutions,1,16821
10000,People with disabilities living in institutions,1,16822
11000,People with disabilities living in institutions,1,16823
12000,People with disabilities living in institutions,1,16824
