Airline,Dest Latitude,Dest Longitude,Destination airport,Origin Latitude,Origin Longitude,Origin airport
F9,47.2656,-122.1833,DEN,39.513,-104.401,SEA
F9,47.3711,-117.321,DEN,39.513,-104.401,GEG
F9,48.1533,-101.1649,DEN,39.513,-104.401,MOT
F9,28.2544,-81.1857,MDT,40.1136,-76.4548,MCO
F9,39.513,-104.401,MDT,40.1136,-76.4548,DEN
F9,26.321,-81.4518,TTN,40.1636,-74.4848,RSW
F9,26.421,-80.99,TTN,40.1636,-74.4848,FLL
F9,27.5831,-82.3159,TTN,40.1636,-74.4848,TPA
F9,28.2544,-81.1857,TTN,40.1636,-74.4848,MCO
F9,33.3825,-84.2537,TTN,40.1636,-74.4848,ATL
F9,35.125,-80.5635,TTN,40.1636,-74.4848,CLT
F9,35.5239,-78.4714,TTN,40.1636,-74.4848,RDU
F9,36.728,-86.4041,TTN,40.1636,-74.4848,BNA
F9,39.246,-84.3943,TTN,40.1636,-74.4848,CVG
F9,39.432,-86.1739,TTN,40.1636,-74.4848,IND
F9,41.2442,-81.5059,TTN,40.1636,-74.4848,CLE
F9,41.479,-87.458,TTN,40.1636,-74.4848,MDW
F9,42.1244,-83.2112,TTN,40.1636,-74.4848,DTW
F9,39.513,-104.401,LGA,40.4638,-73.5221,DEN
F9,39.513,-104.401,SLC,40.4718,-111.5839,DEN
F9,39.513,-104.401,OMA,41.189,-95.5337,DEN
F9,39.513,-104.401,CLE,41.2442,-81.5059,DEN
F9,40.1636,-74.4848,CLE,41.2442,-81.5059,TTN
F9,39.513,-104.401,DSM,41.322,-93.3945,DEN
F9,39.4043,-75.3623,MDW,41.479,-87.458,ILG
F9,39.513,-104.401,MDW,41.479,-87.458,DEN
F9,40.1636,-74.4848,MDW,41.479,-87.458,TTN
F9,39.513,-104.401,CYS,41.92,-104.4842,DEN
F9,39.4043,-75.3623,DTW,42.1244,-83.2112,ILG
F9,39.513,-104.401,DTW,42.1244,-83.2112,DEN
F9,40.1636,-74.4848,DTW,42.1244,-83.2112,TTN
F9,39.513,-104.401,MKE,42.565,-87.5347,DEN
F9,39.513,-104.401,MSN,43.823,-89.2015,DEN
F9,39.513,-104.401,MSP,44.5249,-93.13,DEN
F9,39.513,-104.401,PDX,45.3519,-122.3551,DEN
F9,39.513,-104.401,SEA,47.2656,-122.1833,DEN
F9,39.513,-104.401,GEG,47.3711,-117.321,DEN
F9,39.513,-104.401,MOT,48.1533,-101.1649,DEN
FL,27.5831,-82.3159,EYW,24.3322,-81.4534,TPA
FL,29.5936,-90.1528,EYW,24.3322,-81.4534,MSY
FL,29.3843,-95.1644,HRL,26.1342,-97.3915,HOU
FL,30.114,-97.4011,HRL,26.1342,-97.3915,AUS
FL,33.3949,-101.4922,HRL,26.1342,-97.3915,LBB
FL,33.3825,-84.2537,RSW,26.321,-81.4518,ATL
FL,38.517,-77.215,RSW,26.321,-81.4518,DCA
FL,39.1031,-76.406,RSW,26.321,-81.4518,BWI
FL,41.479,-87.458,RSW,26.321,-81.4518,MDW
FL,42.565,-87.5347,RSW,26.321,-81.4518,MKE
FL,33.3825,-84.2537,PBI,26.4059,-80.544,ATL
FL,27.5831,-82.3159,FLL,26.421,-80.99,TPA
FL,29.5936,-90.1528,FLL,26.421,-80.99,MSY
FL,33.263,-112.029,FLL,26.421,-80.99,PHX
FL,33.3825,-84.2537,FLL,26.421,-80.99,ATL
FL,38.4451,-90.2135,FLL,26.421,-80.99,STL
FL,39.1031,-76.406,FLL,26.421,-80.99,BWI
FL,39.5219,-75.1428,FLL,26.421,-80.99,PHL
FL,40.4742,-73.6,FLL,26.421,-80.99,ISP
FL,42.4453,-73.481,FLL,26.421,-80.99,ALB
FL,42.5625,-78.4355,FLL,26.421,-80.99,BUF
FL,42.565,-87.5347,FLL,26.421,-80.99,MKE
FL,29.3843,-95.1644,CRP,27.4613,-97.304,HOU
FL,24.3322,-81.4534,TPA,27.5831,-82.3159,EYW
FL,26.421,-80.99,TPA,27.5831,-82.3159,FLL
FL,29.321,-98.2811,TPA,27.5831,-82.3159,SAT
FL,29.3843,-95.1644,TPA,27.5831,-82.3159,HOU
FL,29.5936,-90.1528,TPA,27.5831,-82.3159,MSY
FL,32.5355,-80.225,TPA,27.5831,-82.3159,CHS
FL,33.3346,-86.4512,TPA,27.5831,-82.3159,BHM
FL,33.3825,-84.2537,TPA,27.5831,-82.3159,ATL
FL,35.232,-89.5836,TPA,27.5831,-82.3159,MEM
FL,35.5239,-78.4714,TPA,27.5831,-82.3159,RDU
FL,36.449,-115.98,TPA,27.5831,-82.3159,LAS
FL,36.728,-86.4041,TPA,27.5831,-82.3159,BNA
FL,38.4451,-90.2135,TPA,27.5831,-82.3159,STL
FL,38.564,-77.272,TPA,27.5831,-82.3159,IAD
FL,39.1031,-76.406,TPA,27.5831,-82.3159,BWI
FL,39.1751,-94.425,TPA,27.5831,-82.3159,MCI
FL,39.432,-86.1739,TPA,27.5831,-82.3159,IND
FL,39.513,-104.401,TPA,27.5831,-82.3159,DEN
FL,39.548,-84.139,TPA,27.5831,-82.3159,DAY
FL,40.2929,-80.1358,TPA,27.5831,-82.3159,PIT
FL,40.4742,-73.6,TPA,27.5831,-82.3159,ISP
FL,41.479,-87.458,TPA,27.5831,-82.3159,MDW
FL,42.4453,-73.481,TPA,27.5831,-82.3159,ALB
FL,42.565,-87.5347,TPA,27.5831,-82.3159,MKE
FL,29.321,-98.2811,MCO,28.2544,-81.1857,SAT
FL,29.3843,-95.1644,MCO,28.2544,-81.1857,HOU
FL,29.5936,-90.1528,MCO,28.2544,-81.1857,MSY
FL,30.114,-97.4011,MCO,28.2544,-81.1857,AUS
FL,32.184,-90.433,MCO,28.2544,-81.1857,JAN
FL,33.3346,-86.4512,MCO,28.2544,-81.1857,BHM
FL,33.3825,-84.2537,MCO,28.2544,-81.1857,ATL
FL,35.125,-80.5635,MCO,28.2544,-81.1857,CLT
FL,35.232,-89.5836,MCO,28.2544,-81.1857,MEM
FL,35.5239,-78.4714,MCO,28.2544,-81.1857,RDU
FL,36.534,-76.124,MCO,28.2544,-81.1857,ORF
FL,36.728,-86.4041,MCO,28.2544,-81.1857,BNA
FL,39.1031,-76.406,MCO,28.2544,-81.1857,BWI
FL,39.1751,-94.425,MCO,28.2544,-81.1857,MCI
FL,39.432,-86.1739,MCO,28.2544,-81.1857,IND
FL,39.513,-104.401,MCO,28.2544,-81.1857,DEN
FL,39.5219,-75.1428,MCO,28.2544,-81.1857,PHL
FL,40.2929,-80.1358,MCO,28.2544,-81.1857,PIT
FL,40.4742,-73.6,MCO,28.2544,-81.1857,ISP
FL,41.4326,-71.2541,MCO,28.2544,-81.1857,PVD
FL,41.479,-87.458,MCO,28.2544,-81.1857,MDW
FL,41.562,-72.4059,MCO,28.2544,-81.1857,BDL
FL,42.2151,-71.018,MCO,28.2544,-81.1857,BOS
FL,42.5625,-78.4355,MCO,28.2544,-81.1857,BUF
FL,42.565,-87.5347,MCO,28.2544,-81.1857,MKE
FL,43.77,-77.402,MCO,28.2544,-81.1857,ROC
FL,44.5249,-93.13,MCO,28.2544,-81.1857,MSP
FL,27.5831,-82.3159,SAT,29.321,-98.2811,TPA
FL,28.2544,-81.1857,SAT,29.321,-98.2811,MCO
FL,29.3843,-95.1644,SAT,29.321,-98.2811,HOU
FL,31.4824,-106.224,SAT,29.321,-98.2811,ELP
FL,32.44,-117.1122,SAT,29.321,-98.2811,SAN
FL,32.5049,-96.516,SAT,29.321,-98.2811,DAL
FL,33.3825,-84.2537,SAT,29.321,-98.2811,ATL
FL,36.449,-115.98,SAT,29.321,-98.2811,LAS
FL,38.4451,-90.2135,SAT,29.321,-98.2811,STL
FL,39.1031,-76.406,SAT,29.321,-98.2811,BWI
FL,39.513,-104.401,SAT,29.321,-98.2811,DEN
FL,41.479,-87.458,SAT,29.321,-98.2811,MDW
FL,26.1342,-97.3915,HOU,29.3843,-95.1644,HRL
FL,26.421,-80.99,HOU,29.3843,-95.1644,FLL
FL,27.5831,-82.3159,HOU,29.3843,-95.1644,TPA
FL,28.2544,-81.1857,HOU,29.3843,-95.1644,MCO
FL,29.321,-98.2811,HOU,29.3843,-95.1644,SAT
FL,29.5936,-90.1528,HOU,29.3843,-95.1644,MSY
FL,32.184,-90.433,HOU,29.3843,-95.1644,JAN
FL,32.44,-117.1122,HOU,29.3843,-95.1644,SAN
FL,32.5049,-96.516,HOU,29.3843,-95.1644,DAL
FL,33.263,-112.029,HOU,29.3843,-95.1644,PHX
FL,33.3825,-84.2537,HOU,29.3843,-95.1644,ATL
FL,33.5633,-118.2429,HOU,29.3843,-95.1644,LAX
FL,35.232,-89.5836,HOU,29.3843,-95.1644,MEM
FL,35.2335,-97.362,HOU,29.3843,-95.1644,OKC
FL,36.449,-115.98,HOU,29.3843,-95.1644,LAS
FL,36.728,-86.4041,HOU,29.3843,-95.1644,BNA
FL,41.479,-87.458,HOU,29.3843,-95.1644,MDW
FL,26.421,-80.99,MSY,29.5936,-90.1528,FLL
FL,27.5831,-82.3159,MSY,29.5936,-90.1528,TPA
FL,28.2544,-81.1857,MSY,29.5936,-90.1528,MCO
FL,29.3843,-95.1644,MSY,29.5936,-90.1528,HOU
FL,32.5049,-96.516,MSY,29.5936,-90.1528,DAL
FL,33.3825,-84.2537,MSY,29.5936,-90.1528,ATL
FL,38.4451,-90.2135,MSY,29.5936,-90.1528,STL
FL,39.1031,-76.406,MSY,29.5936,-90.1528,BWI
FL,39.1751,-94.425,MSY,29.5936,-90.1528,MCI
FL,39.513,-104.401,MSY,29.5936,-90.1528,DEN
FL,40.4132,-74.107,MSY,29.5936,-90.1528,EWR
FL,41.479,-87.458,MSY,29.5936,-90.1528,MDW
FL,42.565,-87.5347,MSY,29.5936,-90.1528,MKE
FL,33.3825,-84.2537,JAX,30.2938,-81.4116,ATL
FL,30.114,-97.4011,ELP,31.4824,-106.224,AUS
FL,26.1342,-97.3915,MAF,31.5633,-102.126,HRL
FL,32.5049,-96.516,MAF,31.5633,-102.126,DAL
FL,28.2544,-81.1857,JAN,32.184,-90.433,MCO
FL,41.479,-87.458,JAN,32.184,-90.433,MDW
FL,29.5936,-90.1528,SAN,32.44,-117.1122,MSY
FL,33.263,-112.029,SAN,32.44,-117.1122,PHX
FL,33.3825,-84.2537,SAN,32.44,-117.1122,ATL
FL,36.449,-115.98,SAN,32.44,-117.1122,LAS
FL,37.2142,-121.5544,SAN,32.44,-117.1122,SJC
FL,38.4143,-121.3526,SAN,32.44,-117.1122,SMF
FL,39.1031,-76.406,SAN,32.44,-117.1122,BWI
FL,39.513,-104.401,SAN,32.44,-117.1122,DEN
FL,41.189,-95.5337,SAN,32.44,-117.1122,OMA
FL,41.4326,-71.2541,SAN,32.44,-117.1122,PVD
FL,41.479,-87.458,SAN,32.44,-117.1122,MDW
FL,47.2656,-122.1833,SAN,32.44,-117.1122,SEA
FL,29.321,-98.2811,DAL,32.5049,-96.516,SAT
FL,29.3843,-95.1644,DAL,32.5049,-96.516,HOU
FL,29.5936,-90.1528,DAL,32.5049,-96.516,MSY
FL,31.5633,-102.126,DAL,32.5049,-96.516,MAF
FL,33.3346,-86.4512,DAL,32.5049,-96.516,BHM
FL,33.3949,-101.4922,DAL,32.5049,-96.516,LBB
FL,34.4346,-92.1327,DAL,32.5049,-96.516,LIT
FL,35.139,-101.4221,DAL,32.5049,-96.516,AMA
FL,35.2335,-97.362,DAL,32.5049,-96.516,OKC
FL,37.3859,-97.2559,DAL,32.5049,-96.516,ICT
FL,38.4451,-90.2135,DAL,32.5049,-96.516,STL
FL,39.1751,-94.425,DAL,32.5049,-96.516,MCI
FL,38.4451,-90.2135,DFW,32.5347,-97.215,STL
FL,29.3843,-95.1644,CHS,32.5355,-80.225,HOU
FL,36.728,-86.4041,CHS,32.5355,-80.225,BNA
FL,41.479,-87.458,CHS,32.5355,-80.225,MDW
FL,36.449,-115.98,TUS,32.658,-110.5629,LAS
FL,39.513,-104.401,TUS,32.658,-110.5629,DEN
FL,40.4718,-111.5839,TUS,32.658,-110.5629,SLC
FL,41.479,-87.458,TUS,32.658,-110.5629,MDW
FL,26.421,-80.99,PHX,33.263,-112.029,FLL
FL,27.5831,-82.3159,PHX,33.263,-112.029,TPA
FL,28.2544,-81.1857,PHX,33.263,-112.029,MCO
FL,29.321,-98.2811,PHX,33.263,-112.029,SAT
FL,29.3843,-95.1644,PHX,33.263,-112.029,HOU
FL,32.44,-117.1122,PHX,33.263,-112.029,SAN
FL,33.3825,-84.2537,PHX,33.263,-112.029,ATL
FL,33.4032,-117.525,PHX,33.263,-112.029,SNA
FL,36.449,-115.98,PHX,33.263,-112.029,LAS
FL,38.4143,-121.3526,PHX,33.263,-112.029,SMF
FL,39.1031,-76.406,PHX,33.263,-112.029,BWI
FL,39.513,-104.401,PHX,33.263,-112.029,DEN
FL,39.5219,-75.1428,PHX,33.263,-112.029,PHL
FL,41.322,-93.3945,PHX,33.263,-112.029,DSM
FL,41.479,-87.458,PHX,33.263,-112.029,MDW
FL,42.565,-87.5347,PHX,33.263,-112.029,MKE
FL,44.5249,-93.13,PHX,33.263,-112.029,MSP
FL,47.2656,-122.1833,PHX,33.263,-112.029,SEA
FL,27.4613,-97.304,LBB,33.3949,-101.4922,CRP
FL,32.5049,-96.516,LBB,33.3949,-101.4922,DAL
FL,29.3843,-95.1644,SNA,33.4032,-117.525,HOU
FL,33.263,-112.029,SNA,33.4032,-117.525,PHX
FL,36.449,-115.98,SNA,33.4032,-117.525,LAS
FL,37.4316,-122.1314,SNA,33.4032,-117.525,OAK
FL,38.4143,-121.3526,SNA,33.4032,-117.525,SMF
FL,39.513,-104.401,SNA,33.4032,-117.525,DEN
FL,40.4742,-73.6,SNA,33.4032,-117.525,ISP
FL,29.321,-98.2811,LAX,33.5633,-118.2429,SAT
FL,29.3843,-95.1644,LAX,33.5633,-118.2429,HOU
FL,31.4824,-106.224,LAX,33.5633,-118.2429,ELP
FL,32.658,-110.5629,LAX,33.5633,-118.2429,TUS
FL,33.3825,-84.2537,LAX,33.5633,-118.2429,ATL
FL,36.449,-115.98,LAX,33.5633,-118.2429,LAS
FL,37.2142,-121.5544,LAX,33.5633,-118.2429,SJC
FL,37.4316,-122.1314,LAX,33.5633,-118.2429,OAK
FL,38.4143,-121.3526,LAX,33.5633,-118.2429,SMF
FL,38.4451,-90.2135,LAX,33.5633,-118.2429,STL
FL,39.1031,-76.406,LAX,33.5633,-118.2429,BWI
FL,39.1751,-94.425,LAX,33.5633,-118.2429,MCI
FL,39.513,-104.401,LAX,33.5633,-118.2429,DEN
FL,41.479,-87.458,LAX,33.5633,-118.2429,MDW
FL,42.1244,-83.2112,LAX,33.5633,-118.2429,DTW
FL,42.565,-87.5347,LAX,33.5633,-118.2429,MKE
FL,36.449,-115.98,BUR,34.122,-118.2131,LAS
FL,33.263,-112.029,ONT,34.321,-117.364,PHX
FL,39.513,-104.401,ONT,34.321,-117.364,DEN
FL,41.479,-87.458,ONT,34.321,-117.364,MDW
FL,29.3843,-95.1644,LIT,34.4346,-92.1327,HOU
FL,32.5049,-96.516,LIT,34.4346,-92.1327,DAL
FL,41.479,-87.458,LIT,34.4346,-92.1327,MDW
FL,28.2544,-81.1857,CLT,35.125,-80.5635,MCO
FL,29.3843,-95.1644,CLT,35.125,-80.5635,HOU
FL,39.1031,-76.406,CLT,35.125,-80.5635,BWI
FL,41.479,-87.458,CLT,35.125,-80.5635,MDW
FL,28.2544,-81.1857,MEM,35.232,-89.5836,MCO
FL,39.1031,-76.406,MEM,35.232,-89.5836,BWI
FL,41.479,-87.458,MEM,35.232,-89.5836,MDW
FL,29.3843,-95.1644,OKC,35.2335,-97.362,HOU
FL,32.5049,-96.516,OKC,35.2335,-97.362,DAL
FL,33.3825,-84.2537,OKC,35.2335,-97.362,ATL
FL,37.4316,-122.1314,OKC,35.2335,-97.362,OAK
FL,38.4451,-90.2135,OKC,35.2335,-97.362,STL
FL,39.513,-104.401,OKC,35.2335,-97.362,DEN
FL,41.479,-87.458,OKC,35.2335,-97.362,MDW
FL,45.3519,-122.3551,OKC,35.2335,-97.362,PDX
FL,27.5831,-82.3159,RDU,35.5239,-78.4714,TPA
FL,28.2544,-81.1857,RDU,35.5239,-78.4714,MCO
FL,29.3843,-95.1644,RDU,35.5239,-78.4714,HOU
FL,33.3825,-84.2537,RDU,35.5239,-78.4714,ATL
FL,36.449,-115.98,RDU,35.5239,-78.4714,LAS
FL,38.4451,-90.2135,RDU,35.5239,-78.4714,STL
FL,39.1031,-76.406,RDU,35.5239,-78.4714,BWI
FL,41.479,-87.458,RDU,35.5239,-78.4714,MDW
FL,29.3843,-95.1644,TUL,36.1154,-95.5317,HOU
FL,41.479,-87.458,TUL,36.1154,-95.5317,MDW
FL,29.321,-98.2811,LAS,36.449,-115.98,SAT
FL,29.3843,-95.1644,LAS,36.449,-115.98,HOU
FL,29.5936,-90.1528,LAS,36.449,-115.98,MSY
FL,32.44,-117.1122,LAS,36.449,-115.98,SAN
FL,32.658,-110.5629,LAS,36.449,-115.98,TUS
FL,33.263,-112.029,LAS,36.449,-115.98,PHX
FL,33.3346,-86.4512,LAS,36.449,-115.98,BHM
FL,33.3825,-84.2537,LAS,36.449,-115.98,ATL
FL,33.3949,-101.4922,LAS,36.449,-115.98,LBB
FL,33.4032,-117.525,LAS,36.449,-115.98,SNA
FL,33.5633,-118.2429,LAS,36.449,-115.98,LAX
FL,34.122,-118.2131,LAS,36.449,-115.98,BUR
FL,34.321,-117.364,LAS,36.449,-115.98,ONT
FL,35.232,-89.5836,LAS,36.449,-115.98,MEM
FL,35.2335,-97.362,LAS,36.449,-115.98,OKC
FL,37.2142,-121.5544,LAS,36.449,-115.98,SJC
FL,37.4316,-122.1314,LAS,36.449,-115.98,OAK
FL,38.4143,-121.3526,LAS,36.449,-115.98,SMF
FL,38.4451,-90.2135,LAS,36.449,-115.98,STL
FL,39.1031,-76.406,LAS,36.449,-115.98,BWI
FL,39.1751,-94.425,LAS,36.449,-115.98,MCI
FL,39.432,-86.1739,LAS,36.449,-115.98,IND
FL,39.513,-104.401,LAS,36.449,-115.98,DEN
FL,40.4718,-111.5839,LAS,36.449,-115.98,SLC
FL,41.4326,-71.2541,LAS,36.449,-115.98,PVD
FL,41.479,-87.458,LAS,36.449,-115.98,MDW
FL,42.565,-87.5347,LAS,36.449,-115.98,MKE
FL,47.2656,-122.1833,LAS,36.449,-115.98,SEA
FL,28.2544,-81.1857,ORF,36.534,-76.124,MCO
FL,33.3825,-84.2537,ORF,36.534,-76.124,ATL
FL,37.378,-122.2229,ORF,36.534,-76.124,SFO
FL,39.1031,-76.406,ORF,36.534,-76.124,BWI
FL,39.513,-104.401,ORF,36.534,-76.124,DEN
FL,41.479,-87.458,ORF,36.534,-76.124,MDW
FL,30.114,-97.4011,SJC,37.2142,-121.5544,AUS
FL,32.44,-117.1122,SJC,37.2142,-121.5544,SAN
FL,32.658,-110.5629,SJC,37.2142,-121.5544,TUS
FL,33.263,-112.029,SJC,37.2142,-121.5544,PHX
FL,41.479,-87.458,SJC,37.2142,-121.5544,MDW
FL,33.3825,-84.2537,RIC,37.3018,-77.191,ATL
FL,26.421,-80.99,SFO,37.378,-122.2229,FLL
FL,32.5049,-96.516,SFO,37.378,-122.2229,DAL
FL,33.3825,-84.2537,SFO,37.378,-122.2229,ATL
FL,33.4032,-117.525,SFO,37.378,-122.2229,SNA
FL,35.5239,-78.4714,SFO,37.378,-122.2229,RDU
FL,39.1751,-94.425,SFO,37.378,-122.2229,MCI
FL,41.479,-87.458,SFO,37.378,-122.2229,MDW
FL,42.565,-87.5347,SFO,37.378,-122.2229,MKE
FL,39.5219,-75.1428,ICT,37.3859,-97.2559,PHL
FL,41.479,-87.458,ICT,37.3859,-97.2559,MDW
FL,30.114,-97.4011,OAK,37.4316,-122.1314,AUS
FL,33.263,-112.029,OAK,37.4316,-122.1314,PHX
FL,33.4032,-117.525,OAK,37.4316,-122.1314,SNA
FL,33.5633,-118.2429,OAK,37.4316,-122.1314,LAX
FL,36.449,-115.98,OAK,37.4316,-122.1314,LAS
FL,40.4718,-111.5839,OAK,37.4316,-122.1314,SLC
FL,41.479,-87.458,OAK,37.4316,-122.1314,MDW
FL,44.5249,-93.13,OAK,37.4316,-122.1314,MSP
FL,45.3519,-122.3551,OAK,37.4316,-122.1314,PDX
FL,47.2656,-122.1833,OAK,37.4316,-122.1314,SEA
FL,30.114,-97.4011,SMF,38.4143,-121.3526,AUS
FL,36.449,-115.98,SMF,38.4143,-121.3526,LAS
FL,39.513,-104.401,SMF,38.4143,-121.3526,DEN
FL,41.479,-87.458,SMF,38.4143,-121.3526,MDW
FL,47.2656,-122.1833,SMF,38.4143,-121.3526,SEA
FL,27.5831,-82.3159,STL,38.4451,-90.2135,TPA
FL,28.2544,-81.1857,STL,38.4451,-90.2135,MCO
FL,29.321,-98.2811,STL,38.4451,-90.2135,SAT
FL,29.5936,-90.1528,STL,38.4451,-90.2135,MSY
FL,32.5049,-96.516,STL,38.4451,-90.2135,DAL
FL,33.3825,-84.2537,STL,38.4451,-90.2135,ATL
FL,34.4346,-92.1327,STL,38.4451,-90.2135,LIT
FL,35.2335,-97.362,STL,38.4451,-90.2135,OKC
FL,39.1031,-76.406,STL,38.4451,-90.2135,BWI
FL,39.1751,-94.425,STL,38.4451,-90.2135,MCI
FL,39.5952,-82.533,STL,38.4451,-90.2135,CMH
FL,41.189,-95.5337,STL,38.4451,-90.2135,OMA
FL,41.479,-87.458,STL,38.4451,-90.2135,MDW
FL,42.5251,-85.3122,STL,38.4451,-90.2135,GRR
FL,42.565,-87.5347,STL,38.4451,-90.2135,MKE
FL,44.5249,-93.13,STL,38.4451,-90.2135,MSP
FL,26.321,-81.4518,DCA,38.517,-77.215,RSW
FL,33.3825,-84.2537,DCA,38.517,-77.215,ATL
FL,42.565,-87.5347,DCA,38.517,-77.215,MKE
FL,41.479,-87.458,IAD,38.564,-77.272,MDW
FL,26.321,-81.4518,BWI,39.1031,-76.406,RSW
FL,26.421,-80.99,BWI,39.1031,-76.406,FLL
FL,27.5831,-82.3159,BWI,39.1031,-76.406,TPA
FL,28.2544,-81.1857,BWI,39.1031,-76.406,MCO
FL,29.321,-98.2811,BWI,39.1031,-76.406,SAT
FL,29.3843,-95.1644,BWI,39.1031,-76.406,HOU
FL,29.5936,-90.1528,BWI,39.1031,-76.406,MSY
FL,30.2938,-81.4116,BWI,39.1031,-76.406,JAX
FL,32.44,-117.1122,BWI,39.1031,-76.406,SAN
FL,32.5355,-80.225,BWI,39.1031,-76.406,CHS
FL,33.3346,-86.4512,BWI,39.1031,-76.406,BHM
FL,33.3825,-84.2537,BWI,39.1031,-76.406,ATL
FL,34.4346,-92.1327,BWI,39.1031,-76.406,LIT
FL,35.125,-80.5635,BWI,39.1031,-76.406,CLT
FL,35.232,-89.5836,BWI,39.1031,-76.406,MEM
FL,35.2335,-97.362,BWI,39.1031,-76.406,OKC
FL,35.5239,-78.4714,BWI,39.1031,-76.406,RDU
FL,36.449,-115.98,BWI,39.1031,-76.406,LAS
FL,36.534,-76.124,BWI,39.1031,-76.406,ORF
FL,36.728,-86.4041,BWI,39.1031,-76.406,BNA
FL,38.4451,-90.2135,BWI,39.1031,-76.406,STL
FL,39.1751,-94.425,BWI,39.1031,-76.406,MCI
FL,39.432,-86.1739,BWI,39.1031,-76.406,IND
FL,39.513,-104.401,BWI,39.1031,-76.406,DEN
FL,39.548,-84.139,BWI,39.1031,-76.406,DAY
FL,39.5952,-82.533,BWI,39.1031,-76.406,CMH
FL,40.2929,-80.1358,BWI,39.1031,-76.406,PIT
FL,40.4718,-111.5839,BWI,39.1031,-76.406,SLC
FL,40.4742,-73.6,BWI,39.1031,-76.406,ISP
FL,41.4326,-71.2541,BWI,39.1031,-76.406,PVD
FL,41.479,-87.458,BWI,39.1031,-76.406,MDW
FL,41.562,-72.4059,BWI,39.1031,-76.406,BDL
FL,42.1244,-83.2112,BWI,39.1031,-76.406,DTW
FL,42.2151,-71.018,BWI,39.1031,-76.406,BOS
FL,42.4453,-73.481,BWI,39.1031,-76.406,ALB
FL,42.5625,-78.4355,BWI,39.1031,-76.406,BUF
FL,42.565,-87.5347,BWI,39.1031,-76.406,MKE
FL,43.3846,-70.1831,BWI,39.1031,-76.406,PWM
FL,47.2656,-122.1833,BWI,39.1031,-76.406,SEA
FL,27.5831,-82.3159,MCI,39.1751,-94.425,TPA
FL,29.3843,-95.1644,MCI,39.1751,-94.425,HOU
FL,29.5936,-90.1528,MCI,39.1751,-94.425,MSY
FL,32.44,-117.1122,MCI,39.1751,-94.425,SAN
FL,32.5049,-96.516,MCI,39.1751,-94.425,DAL
FL,33.3825,-84.2537,MCI,39.1751,-94.425,ATL
FL,38.4451,-90.2135,MCI,39.1751,-94.425,STL
FL,39.432,-86.1739,MCI,39.1751,-94.425,IND
FL,39.513,-104.401,MCI,39.1751,-94.425,DEN
FL,41.479,-87.458,MCI,39.1751,-94.425,MDW
FL,42.565,-87.5347,MCI,39.1751,-94.425,MKE
FL,44.5249,-93.13,MCI,39.1751,-94.425,MSP
FL,32.44,-117.1122,RNO,39.2954,-119.465,SAN
FL,33.5633,-118.2429,RNO,39.2954,-119.465,LAX
FL,36.449,-115.98,RNO,39.2954,-119.465,LAS
FL,39.5952,-82.533,RNO,39.2954,-119.465,CMH
FL,27.5831,-82.3159,IND,39.432,-86.1739,TPA
FL,28.2544,-81.1857,IND,39.432,-86.1739,MCO
FL,33.3825,-84.2537,IND,39.432,-86.1739,ATL
FL,36.449,-115.98,IND,39.432,-86.1739,LAS
FL,39.1031,-76.406,IND,39.432,-86.1739,BWI
FL,39.1751,-94.425,IND,39.432,-86.1739,MCI
FL,39.513,-104.401,IND,39.432,-86.1739,DEN
FL,28.2544,-81.1857,DEN,39.513,-104.401,MCO
FL,29.321,-98.2811,DEN,39.513,-104.401,SAT
FL,29.3843,-95.1644,DEN,39.513,-104.401,HOU
FL,29.5936,-90.1528,DEN,39.513,-104.401,MSY
FL,30.114,-97.4011,DEN,39.513,-104.401,AUS
FL,32.44,-117.1122,DEN,39.513,-104.401,SAN
FL,33.263,-112.029,DEN,39.513,-104.401,PHX
FL,33.3825,-84.2537,DEN,39.513,-104.401,ATL
FL,33.4032,-117.525,DEN,39.513,-104.401,SNA
FL,33.5633,-118.2429,DEN,39.513,-104.401,LAX
FL,34.321,-117.364,DEN,39.513,-104.401,ONT
FL,35.139,-101.4221,DEN,39.513,-104.401,AMA
FL,35.2335,-97.362,DEN,39.513,-104.401,OKC
FL,36.1154,-95.5317,DEN,39.513,-104.401,TUL
FL,36.449,-115.98,DEN,39.513,-104.401,LAS
FL,37.2142,-121.5544,DEN,39.513,-104.401,SJC
FL,37.378,-122.2229,DEN,39.513,-104.401,SFO
FL,37.4316,-122.1314,DEN,39.513,-104.401,OAK
FL,38.4143,-121.3526,DEN,39.513,-104.401,SMF
FL,38.4451,-90.2135,DEN,39.513,-104.401,STL
FL,38.564,-77.272,DEN,39.513,-104.401,IAD
FL,39.1031,-76.406,DEN,39.513,-104.401,BWI
FL,39.1751,-94.425,DEN,39.513,-104.401,MCI
FL,39.2954,-119.465,DEN,39.513,-104.401,RNO
FL,39.432,-86.1739,DEN,39.513,-104.401,IND
FL,39.5219,-75.1428,DEN,39.513,-104.401,PHL
FL,41.2442,-81.5059,DEN,39.513,-104.401,CLE
FL,41.479,-87.458,DEN,39.513,-104.401,MDW
FL,42.565,-87.5347,DEN,39.513,-104.401,MKE
FL,43.3351,-116.1322,DEN,39.513,-104.401,BOI
FL,44.5249,-93.13,DEN,39.513,-104.401,MSP
FL,45.3519,-122.3551,DEN,39.513,-104.401,PDX
